<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;
SPFB.RTS-12.18;1;14.11.2018;17:48;111300,00;111390,00;111300,00;111340,00;775;;;
SPFB.RTS-12.18;1;14.11.2018;17:49;111330,00;111390,00;111310,00;111350,00;731;;;
SPFB.RTS-12.18;1;14.11.2018;17:50;111350,00;111370,00;111320,00;111350,00;376;;;
SPFB.RTS-12.18;1;14.11.2018;17:51;111360,00;111410,00;111330,00;111380,00;692;;;
SPFB.RTS-12.18;1;14.11.2018;17:52;111380,00;111400,00;111300,00;111310,00;801;;;
SPFB.RTS-12.18;1;14.11.2018;17:53;111310,00;111320,00;111220,00;111260,00;840;;;
SPFB.RTS-12.18;1;14.11.2018;17:54;111250,00;111290,00;111200,00;111240,00;682;;;
SPFB.RTS-12.18;1;14.11.2018;17:55;111250,00;111320,00;111230,00;111240,00;804;;;
SPFB.RTS-12.18;1;14.11.2018;17:56;111250,00;111280,00;111170,00;111220,00;587;;;
SPFB.RTS-12.18;1;14.11.2018;17:57;111220,00;111280,00;111190,00;111230,00;662;;;
SPFB.RTS-12.18;1;14.11.2018;17:58;111220,00;111310,00;111210,00;111240,00;906;;;
SPFB.RTS-12.18;1;14.11.2018;17:59;111230,00;111250,00;111180,00;111210,00;377;;;
SPFB.RTS-12.18;1;14.11.2018;18:00;111230,00;111340,00;111200,00;111320,00;913;;;
SPFB.RTS-12.18;1;14.11.2018;18:01;111320,00;111360,00;111300,00;111310,00;1127;;;
SPFB.RTS-12.18;1;14.11.2018;18:02;111310,00;111340,00;111270,00;111290,00;632;;;
SPFB.RTS-12.18;1;14.11.2018;18:03;111280,00;111340,00;111100,00;111130,00;1697;;;
SPFB.RTS-12.18;1;14.11.2018;18:04;111130,00;111220,00;111120,00;111130,00;612;;;
SPFB.RTS-12.18;1;14.11.2018;18:05;111130,00;111220,00;111130,00;111210,00;499;;;
SPFB.RTS-12.18;1;14.11.2018;18:06;111210,00;111310,00;111200,00;111300,00;1044;;;
SPFB.RTS-12.18;1;14.11.2018;18:07;111320,00;111350,00;111260,00;111290,00;639;;;
SPFB.RTS-12.18;1;14.11.2018;18:08;111300,00;111430,00;111280,00;111370,00;1211;;;
SPFB.RTS-12.18;1;14.11.2018;18:09;111370,00;111420,00;111250,00;111260,00;1184;;;
SPFB.RTS-12.18;1;14.11.2018;18:10;111250,00;111310,00;111130,00;111140,00;1149;;;
SPFB.RTS-12.18;1;14.11.2018;18:11;111150,00;111230,00;111110,00;111120,00;1038;;;
SPFB.RTS-12.18;1;14.11.2018;18:12;111130,00;111190,00;110980,00;111000,00;1748;;;
SPFB.RTS-12.18;1;14.11.2018;18:13;111000,00;111010,00;110890,00;110960,00;2462;;;
SPFB.RTS-12.18;1;14.11.2018;18:14;110970,00;111020,00;110930,00;110940,00;1058;;;
SPFB.RTS-12.18;1;14.11.2018;18:15;110940,00;110980,00;110880,00;110880,00;1561;;;
SPFB.RTS-12.18;1;14.11.2018;18:16;110890,00;110960,00;110880,00;110920,00;1172;;;
SPFB.RTS-12.18;1;14.11.2018;18:17;110910,00;111010,00;110900,00;110950,00;1336;;;
SPFB.RTS-12.18;1;14.11.2018;18:18;110940,00;110990,00;110940,00;110970,00;816;;;
SPFB.RTS-12.18;1;14.11.2018;18:19;110970,00;111010,00;110940,00;110960,00;576;;;
SPFB.RTS-12.18;1;14.11.2018;18:20;110960,00;111060,00;110960,00;111020,00;1376;;;
SPFB.RTS-12.18;1;14.11.2018;18:21;111020,00;111030,00;110940,00;110960,00;615;;;
SPFB.RTS-12.18;1;14.11.2018;18:22;110960,00;111020,00;110890,00;111010,00;789;;;
SPFB.RTS-12.18;1;14.11.2018;18:23;111010,00;111050,00;110990,00;111040,00;981;;;
SPFB.RTS-12.18;1;14.11.2018;18:24;111040,00;111050,00;110980,00;111040,00;384;;;
SPFB.RTS-12.18;1;14.11.2018;18:25;111050,00;111070,00;111010,00;111030,00;807;;;
SPFB.RTS-12.18;1;14.11.2018;18:26;111050,00;111050,00;110950,00;110980,00;883;;;
SPFB.RTS-12.18;1;14.11.2018;18:27;110990,00;111070,00;110990,00;111030,00;209;;;
SPFB.RTS-12.18;1;14.11.2018;18:28;111040,00;111110,00;111040,00;111100,00;689;;;
SPFB.RTS-12.18;1;14.11.2018;18:29;111100,00;111160,00;111090,00;111120,00;904;;;
SPFB.RTS-12.18;1;14.11.2018;18:30;111120,00;111140,00;111070,00;111140,00;889;;;
SPFB.RTS-12.18;1;14.11.2018;18:31;111140,00;111150,00;111040,00;111080,00;580;;;
SPFB.RTS-12.18;1;14.11.2018;18:32;111080,00;111110,00;111050,00;111110,00;338;;;
SPFB.RTS-12.18;1;14.11.2018;18:33;111110,00;111150,00;111100,00;111130,00;345;;;
SPFB.RTS-12.18;1;14.11.2018;18:34;111140,00;111310,00;111130,00;111280,00;1892;;;
SPFB.RTS-12.18;1;14.11.2018;18:35;111270,00;111340,00;111270,00;111330,00;1560;;;
SPFB.RTS-12.18;1;14.11.2018;18:36;111330,00;111380,00;111290,00;111290,00;1794;;;
SPFB.RTS-12.18;1;14.11.2018;18:37;111290,00;111440,00;111270,00;111420,00;1936;;;
SPFB.RTS-12.18;1;14.11.2018;18:38;111420,00;111500,00;111420,00;111470,00;2362;;;
SPFB.RTS-12.18;1;14.11.2018;18:39;111480,00;111570,00;111470,00;111510,00;1855;;;
SPFB.RTS-12.18;1;14.11.2018;18:40;111520,00;111570,00;111500,00;111510,00;1229;;;
SPFB.RTS-12.18;1;14.11.2018;18:41;111520,00;111520,00;111430,00;111480,00;1487;;;
SPFB.RTS-12.18;1;14.11.2018;18:42;111490,00;111520,00;111440,00;111470,00;1296;;;
SPFB.RTS-12.18;1;14.11.2018;18:43;111460,00;111520,00;111440,00;111520,00;791;;;
SPFB.RTS-12.18;1;14.11.2018;18:44;111520,00;111560,00;111500,00;111550,00;939;;;
SPFB.RTS-12.18;1;14.11.2018;18:45;111560,00;111800,00;111530,00;111780,00;3919;;;
SPFB.RTS-12.18;1;14.11.2018;19:06;111500,00;111500,00;111190,00;111350,00;3893;;;
SPFB.RTS-12.18;1;14.11.2018;19:07;111350,00;111370,00;111300,00;111340,00;821;;;
SPFB.RTS-12.18;1;14.11.2018;19:08;111340,00;111350,00;111240,00;111250,00;801;;;
SPFB.RTS-12.18;1;14.11.2018;19:09;111240,00;111310,00;111220,00;111290,00;999;;;
SPFB.RTS-12.18;1;14.11.2018;19:10;111290,00;111310,00;111250,00;111280,00;447;;;
SPFB.RTS-12.18;1;14.11.2018;19:11;111270,00;111300,00;111230,00;111290,00;916;;;
SPFB.RTS-12.18;1;14.11.2018;19:12;111280,00;111360,00;111270,00;111290,00;530;;;
SPFB.RTS-12.18;1;14.11.2018;19:13;111290,00;111320,00;111210,00;111250,00;729;;;
SPFB.RTS-12.18;1;14.11.2018;19:14;111250,00;111320,00;111230,00;111310,00;364;;;
SPFB.RTS-12.18;1;14.11.2018;19:15;111290,00;111290,00;111230,00;111250,00;225;;;
SPFB.RTS-12.18;1;14.11.2018;19:16;111240,00;111270,00;111090,00;111130,00;1157;;;
SPFB.RTS-12.18;1;14.11.2018;19:17;111130,00;111230,00;111120,00;111160,00;738;;;
SPFB.RTS-12.18;1;14.11.2018;19:18;111170,00;111200,00;111120,00;111160,00;572;;;
SPFB.RTS-12.18;1;14.11.2018;19:19;111160,00;111280,00;111150,00;111260,00;517;;;
SPFB.RTS-12.18;1;14.11.2018;19:20;111260,00;111270,00;111230,00;111240,00;281;;;
SPFB.RTS-12.18;1;14.11.2018;19:21;111240,00;111280,00;111210,00;111270,00;194;;;
SPFB.RTS-12.18;1;14.11.2018;19:22;111280,00;111340,00;111270,00;111320,00;759;;;
SPFB.RTS-12.18;1;14.11.2018;19:23;111320,00;111340,00;111270,00;111290,00;350;;;
SPFB.RTS-12.18;1;14.11.2018;19:24;111270,00;111320,00;111240,00;111260,00;540;;;
SPFB.RTS-12.18;1;14.11.2018;19:25;111270,00;111280,00;111240,00;111260,00;403;;;
SPFB.RTS-12.18;1;14.11.2018;19:26;111270,00;111310,00;111140,00;111160,00;931;;;
SPFB.RTS-12.18;1;14.11.2018;19:27;111170,00;111200,00;111100,00;111150,00;1565;;;
SPFB.RTS-12.18;1;14.11.2018;19:28;111160,00;111210,00;111110,00;111190,00;1122;;;
SPFB.RTS-12.18;1;14.11.2018;19:29;111190,00;111210,00;111110,00;111150,00;618;;;
SPFB.RTS-12.18;1;14.11.2018;19:30;111160,00;111180,00;111030,00;111090,00;2002;;;
SPFB.RTS-12.18;1;14.11.2018;19:31;111100,00;111150,00;111050,00;111100,00;2541;;;
SPFB.RTS-12.18;1;14.11.2018;19:32;111090,00;111110,00;111060,00;111060,00;679;;;
SPFB.RTS-12.18;1;14.11.2018;19:33;111070,00;111130,00;111070,00;111110,00;1198;;;
SPFB.RTS-12.18;1;14.11.2018;19:34;111120,00;111140,00;111050,00;111110,00;742;;;
SPFB.RTS-12.18;1;14.11.2018;19:35;111100,00;111170,00;111060,00;111140,00;1521;;;
SPFB.RTS-12.18;1;14.11.2018;19:36;111130,00;111140,00;111090,00;111120,00;796;;;
SPFB.RTS-12.18;1;14.11.2018;19:37;111130,00;111170,00;111110,00;111120,00;248;;;
SPFB.RTS-12.18;1;14.11.2018;19:38;111130,00;111140,00;111060,00;111100,00;513;;;
SPFB.RTS-12.18;1;14.11.2018;19:39;111110,00;111150,00;111080,00;111100,00;327;;;
SPFB.RTS-12.18;1;14.11.2018;19:40;111100,00;111110,00;111050,00;111050,00;606;;;
SPFB.RTS-12.18;1;14.11.2018;19:41;111060,00;111120,00;111050,00;111120,00;375;;;
SPFB.RTS-12.18;1;14.11.2018;19:42;111120,00;111130,00;111060,00;111080,00;213;;;
SPFB.RTS-12.18;1;14.11.2018;19:43;111080,00;111110,00;111060,00;111060,00;240;;;
SPFB.RTS-12.18;1;14.11.2018;19:44;111070,00;111090,00;111030,00;111080,00;286;;;
SPFB.RTS-12.18;1;14.11.2018;19:45;111080,00;111140,00;111080,00;111090,00;243;;;
SPFB.RTS-12.18;1;14.11.2018;19:46;111100,00;111110,00;110970,00;110970,00;712;;;
SPFB.RTS-12.18;1;14.11.2018;19:47;110970,00;110990,00;110930,00;110940,00;1096;;;
SPFB.RTS-12.18;1;14.11.2018;19:48;110940,00;110960,00;110920,00;110960,00;380;;;
SPFB.RTS-12.18;1;14.11.2018;19:49;110960,00;111000,00;110950,00;110980,00;338;;;
SPFB.RTS-12.18;1;14.11.2018;19:50;110990,00;111030,00;110980,00;111000,00;335;;;
SPFB.RTS-12.18;1;14.11.2018;19:51;111000,00;111060,00;110970,00;111060,00;587;;;
SPFB.RTS-12.18;1;14.11.2018;19:52;111060,00;111090,00;111040,00;111060,00;439;;;
SPFB.RTS-12.18;1;14.11.2018;19:53;111050,00;111110,00;111050,00;111060,00;723;;;
SPFB.RTS-12.18;1;14.11.2018;19:54;111060,00;111250,00;111050,00;111240,00;1064;;;
SPFB.RTS-12.18;1;14.11.2018;19:55;111250,00;111370,00;111230,00;111340,00;1198;;;
SPFB.RTS-12.18;1;14.11.2018;19:56;111330,00;111340,00;111200,00;111210,00;596;;;
SPFB.RTS-12.18;1;14.11.2018;19:57;111210,00;111270,00;111180,00;111250,00;342;;;
SPFB.RTS-12.18;1;14.11.2018;19:58;111240,00;111390,00;111240,00;111370,00;705;;;
SPFB.RTS-12.18;1;14.11.2018;19:59;111380,00;111470,00;111370,00;111410,00;954;;;
SPFB.RTS-12.18;1;14.11.2018;20:00;111410,00;111420,00;111350,00;111410,00;430;;;
SPFB.RTS-12.18;1;14.11.2018;20:01;111410,00;111430,00;111260,00;111290,00;634;;;
SPFB.RTS-12.18;1;14.11.2018;20:02;111300,00;111320,00;111260,00;111320,00;223;;;
SPFB.RTS-12.18;1;14.11.2018;20:03;111330,00;111370,00;111320,00;111350,00;199;;;
SPFB.RTS-12.18;1;14.11.2018;20:04;111360,00;111370,00;111280,00;111290,00;275;;;
SPFB.RTS-12.18;1;14.11.2018;20:05;111300,00;111350,00;111290,00;111310,00;152;;;
SPFB.RTS-12.18;1;14.11.2018;20:06;111310,00;111310,00;111250,00;111300,00;246;;;
SPFB.RTS-12.18;1;14.11.2018;20:07;111310,00;111380,00;111310,00;111330,00;297;;;
SPFB.RTS-12.18;1;14.11.2018;20:08;111330,00;111380,00;111330,00;111350,00;371;;;
SPFB.RTS-12.18;1;14.11.2018;20:09;111370,00;111370,00;111290,00;111300,00;292;;;
SPFB.RTS-12.18;1;14.11.2018;20:10;111310,00;111340,00;111300,00;111300,00;81;;;
SPFB.RTS-12.18;1;14.11.2018;20:11;111300,00;111330,00;111270,00;111330,00;236;;;
SPFB.RTS-12.18;1;14.11.2018;20:12;111330,00;111340,00;111290,00;111290,00;165;;;
SPFB.RTS-12.18;1;14.11.2018;20:13;111290,00;111310,00;111250,00;111260,00;220;;;
SPFB.RTS-12.18;1;14.11.2018;20:14;111270,00;111340,00;111260,00;111320,00;213;;;
SPFB.RTS-12.18;1;14.11.2018;20:15;111320,00;111320,00;111240,00;111280,00;170;;;
SPFB.RTS-12.18;1;14.11.2018;20:16;111280,00;111310,00;111280,00;111290,00;86;;;
SPFB.RTS-12.18;1;14.11.2018;20:17;111310,00;111330,00;111290,00;111310,00;63;;;
SPFB.RTS-12.18;1;14.11.2018;20:18;111300,00;111370,00;111270,00;111340,00;259;;;
SPFB.RTS-12.18;1;14.11.2018;20:19;111350,00;111470,00;111350,00;111450,00;494;;;
SPFB.RTS-12.18;1;14.11.2018;20:20;111460,00;111620,00;111460,00;111560,00;1350;;;
SPFB.RTS-12.18;1;14.11.2018;20:21;111570,00;111590,00;111510,00;111510,00;600;;;
SPFB.RTS-12.18;1;14.11.2018;20:22;111520,00;111670,00;111520,00;111600,00;858;;;
SPFB.RTS-12.18;1;14.11.2018;20:23;111610,00;111660,00;111610,00;111650,00;480;;;
SPFB.RTS-12.18;1;14.11.2018;20:24;111650,00;111700,00;111640,00;111670,00;812;;;
SPFB.RTS-12.18;1;14.11.2018;20:25;111670,00;111700,00;111630,00;111630,00;851;;;
SPFB.RTS-12.18;1;14.11.2018;20:26;111640,00;111640,00;111590,00;111620,00;422;;;
SPFB.RTS-12.18;1;14.11.2018;20:27;111600,00;111650,00;111580,00;111640,00;284;;;
SPFB.RTS-12.18;1;14.11.2018;20:28;111640,00;111650,00;111610,00;111630,00;163;;;
SPFB.RTS-12.18;1;14.11.2018;20:29;111640,00;111690,00;111640,00;111660,00;242;;;
SPFB.RTS-12.18;1;14.11.2018;20:30;111660,00;111680,00;111600,00;111600,00;265;;;
SPFB.RTS-12.18;1;14.11.2018;20:31;111600,00;111630,00;111580,00;111610,00;219;;;
SPFB.RTS-12.18;1;14.11.2018;20:32;111600,00;111610,00;111530,00;111550,00;341;;;
SPFB.RTS-12.18;1;14.11.2018;20:33;111550,00;111590,00;111530,00;111560,00;161;;;
SPFB.RTS-12.18;1;14.11.2018;20:34;111550,00;111550,00;111500,00;111500,00;434;;;
SPFB.RTS-12.18;1;14.11.2018;20:35;111500,00;111530,00;111480,00;111510,00;608;;;
SPFB.RTS-12.18;1;14.11.2018;20:36;111510,00;111510,00;111430,00;111470,00;479;;;
SPFB.RTS-12.18;1;14.11.2018;20:37;111470,00;111490,00;111360,00;111360,00;675;;;
SPFB.RTS-12.18;1;14.11.2018;20:38;111370,00;111370,00;111250,00;111290,00;800;;;
SPFB.RTS-12.18;1;14.11.2018;20:39;111290,00;111360,00;111290,00;111360,00;270;;;
SPFB.RTS-12.18;1;14.11.2018;20:40;111360,00;111360,00;111300,00;111360,00;163;;;
SPFB.RTS-12.18;1;14.11.2018;20:41;111360,00;111370,00;111300,00;111310,00;300;;;
SPFB.RTS-12.18;1;14.11.2018;20:42;111320,00;111320,00;111180,00;111240,00;799;;;
SPFB.RTS-12.18;1;14.11.2018;20:43;111230,00;111250,00;111150,00;111160,00;467;;;
SPFB.RTS-12.18;1;14.11.2018;20:44;111170,00;111220,00;111150,00;111160,00;302;;;
SPFB.RTS-12.18;1;14.11.2018;20:45;111170,00;111170,00;111040,00;111120,00;1140;;;
SPFB.RTS-12.18;1;14.11.2018;20:46;111110,00;111180,00;111070,00;111150,00;620;;;
SPFB.RTS-12.18;1;14.11.2018;20:47;111160,00;111230,00;111120,00;111210,00;844;;;
SPFB.RTS-12.18;1;14.11.2018;20:48;111210,00;111320,00;111200,00;111300,00;1218;;;
SPFB.RTS-12.18;1;14.11.2018;20:49;111310,00;111450,00;111290,00;111370,00;1327;;;
SPFB.RTS-12.18;1;14.11.2018;20:50;111370,00;111410,00;111350,00;111380,00;444;;;
SPFB.RTS-12.18;1;14.11.2018;20:51;111390,00;111390,00;111280,00;111350,00;949;;;
SPFB.RTS-12.18;1;14.11.2018;20:52;111350,00;111530,00;111320,00;111360,00;1034;;;
SPFB.RTS-12.18;1;14.11.2018;20:53;111360,00;111380,00;111270,00;111290,00;1064;;;
SPFB.RTS-12.18;1;14.11.2018;20:54;111300,00;111410,00;111290,00;111400,00;830;;;
SPFB.RTS-12.18;1;14.11.2018;20:55;111400,00;111410,00;111300,00;111300,00;259;;;
SPFB.RTS-12.18;1;14.11.2018;20:56;111310,00;111370,00;111310,00;111320,00;253;;;
SPFB.RTS-12.18;1;14.11.2018;20:57;111310,00;111340,00;111270,00;111280,00;1022;;;
SPFB.RTS-12.18;1;14.11.2018;20:58;111280,00;111290,00;111210,00;111210,00;582;;;
SPFB.RTS-12.18;1;14.11.2018;20:59;111230,00;111230,00;111180,00;111190,00;512;;;
SPFB.RTS-12.18;1;14.11.2018;21:00;111200,00;111250,00;111130,00;111250,00;1103;;;
SPFB.RTS-12.18;1;14.11.2018;21:01;111240,00;111350,00;111200,00;111300,00;978;;;
SPFB.RTS-12.18;1;14.11.2018;21:02;111330,00;111340,00;111280,00;111290,00;185;;;
SPFB.RTS-12.18;1;14.11.2018;21:03;111280,00;111330,00;111280,00;111290,00;158;;;
SPFB.RTS-12.18;1;14.11.2018;21:04;111290,00;111310,00;111280,00;111300,00;72;;;
SPFB.RTS-12.18;1;14.11.2018;21:05;111300,00;111340,00;111280,00;111340,00;91;;;
SPFB.RTS-12.18;1;14.11.2018;21:06;111320,00;111350,00;111260,00;111310,00;566;;;
SPFB.RTS-12.18;1;14.11.2018;21:07;111320,00;111350,00;111310,00;111340,00;429;;;
SPFB.RTS-12.18;1;14.11.2018;21:08;111350,00;111360,00;111270,00;111280,00;289;;;
SPFB.RTS-12.18;1;14.11.2018;21:09;111270,00;111320,00;111270,00;111280,00;145;;;
SPFB.RTS-12.18;1;14.11.2018;21:10;111280,00;111300,00;111280,00;111300,00;97;;;
SPFB.RTS-12.18;1;14.11.2018;21:11;111300,00;111330,00;111180,00;111200,00;390;;;
SPFB.RTS-12.18;1;14.11.2018;21:12;111190,00;111190,00;111060,00;111090,00;935;;;
SPFB.RTS-12.18;1;14.11.2018;21:13;111070,00;111120,00;111020,00;111100,00;700;;;
SPFB.RTS-12.18;1;14.11.2018;21:14;111110,00;111150,00;111100,00;111140,00;258;;;
SPFB.RTS-12.18;1;14.11.2018;21:15;111150,00;111180,00;111130,00;111160,00;803;;;
SPFB.RTS-12.18;1;14.11.2018;21:16;111160,00;111260,00;111160,00;111180,00;607;;;
SPFB.RTS-12.18;1;14.11.2018;21:17;111180,00;111190,00;111100,00;111140,00;343;;;
SPFB.RTS-12.18;1;14.11.2018;21:18;111140,00;111220,00;111120,00;111120,00;446;;;
SPFB.RTS-12.18;1;14.11.2018;21:19;111130,00;111200,00;111120,00;111130,00;329;;;
SPFB.RTS-12.18;1;14.11.2018;21:20;111110,00;111210,00;111100,00;111140,00;271;;;
SPFB.RTS-12.18;1;14.11.2018;21:21;111140,00;111230,00;111100,00;111210,00;848;;;
SPFB.RTS-12.18;1;14.11.2018;21:22;111200,00;111220,00;111170,00;111180,00;307;;;
SPFB.RTS-12.18;1;14.11.2018;21:23;111170,00;111200,00;111120,00;111200,00;191;;;
SPFB.RTS-12.18;1;14.11.2018;21:24;111190,00;111220,00;111140,00;111150,00;289;;;
SPFB.RTS-12.18;1;14.11.2018;21:25;111140,00;111170,00;111070,00;111110,00;300;;;
SPFB.RTS-12.18;1;14.11.2018;21:26;111110,00;111130,00;111050,00;111090,00;529;;;
SPFB.RTS-12.18;1;14.11.2018;21:27;111080,00;111090,00;111060,00;111080,00;100;;;
SPFB.RTS-12.18;1;14.11.2018;21:28;111070,00;111120,00;111050,00;111090,00;461;;;
SPFB.RTS-12.18;1;14.11.2018;21:29;111090,00;111090,00;110950,00;111040,00;857;;;
SPFB.RTS-12.18;1;14.11.2018;21:30;111040,00;111090,00;111020,00;111080,00;278;;;
SPFB.RTS-12.18;1;14.11.2018;21:31;111080,00;111080,00;111030,00;111060,00;334;;;
SPFB.RTS-12.18;1;14.11.2018;21:32;111060,00;111070,00;111000,00;111000,00;551;;;
SPFB.RTS-12.18;1;14.11.2018;21:33;111010,00;111010,00;110960,00;110960,00;647;;;
SPFB.RTS-12.18;1;14.11.2018;21:34;110970,00;111020,00;110960,00;111010,00;348;;;
SPFB.RTS-12.18;1;14.11.2018;21:35;111010,00;111070,00;111010,00;111070,00;342;;;
SPFB.RTS-12.18;1;14.11.2018;21:36;111050,00;111120,00;111020,00;111090,00;217;;;
SPFB.RTS-12.18;1;14.11.2018;21:37;111100,00;111130,00;111070,00;111130,00;238;;;
SPFB.RTS-12.18;1;14.11.2018;21:38;111130,00;111130,00;111090,00;111100,00;137;;;
SPFB.RTS-12.18;1;14.11.2018;21:39;111090,00;111120,00;111080,00;111080,00;91;;;
SPFB.RTS-12.18;1;14.11.2018;21:40;111080,00;111150,00;111080,00;111150,00;173;;;
SPFB.RTS-12.18;1;14.11.2018;21:41;111150,00;111170,00;111060,00;111070,00;261;;;
SPFB.RTS-12.18;1;14.11.2018;21:42;111080,00;111090,00;110990,00;111020,00;513;;;
SPFB.RTS-12.18;1;14.11.2018;21:43;111030,00;111030,00;111000,00;111020,00;155;;;
SPFB.RTS-12.18;1;14.11.2018;21:44;111020,00;111040,00;110990,00;111000,00;301;;;
SPFB.RTS-12.18;1;14.11.2018;21:45;111000,00;111000,00;110830,00;110880,00;1623;;;
SPFB.RTS-12.18;1;14.11.2018;21:46;110880,00;110930,00;110860,00;110860,00;651;;;
SPFB.RTS-12.18;1;14.11.2018;21:47;110850,00;110910,00;110830,00;110880,00;325;;;
SPFB.RTS-12.18;1;14.11.2018;21:48;110880,00;110920,00;110880,00;110920,00;409;;;
SPFB.RTS-12.18;1;14.11.2018;21:49;110920,00;110940,00;110880,00;110900,00;479;;;
SPFB.RTS-12.18;1;14.11.2018;21:50;110900,00;110950,00;110900,00;110940,00;242;;;
SPFB.RTS-12.18;1;14.11.2018;21:51;110930,00;110950,00;110880,00;110950,00;427;;;
SPFB.RTS-12.18;1;14.11.2018;21:52;110950,00;111000,00;110920,00;111000,00;681;;;
SPFB.RTS-12.18;1;14.11.2018;21:53;111000,00;111000,00;110960,00;110990,00;379;;;
SPFB.RTS-12.18;1;14.11.2018;21:54;111000,00;111040,00;110970,00;111020,00;462;;;
SPFB.RTS-12.18;1;14.11.2018;21:55;111030,00;111050,00;111000,00;111010,00;401;;;
SPFB.RTS-12.18;1;14.11.2018;21:56;111010,00;111160,00;111010,00;111140,00;1013;;;
SPFB.RTS-12.18;1;14.11.2018;21:57;111140,00;111220,00;111140,00;111170,00;607;;;
SPFB.RTS-12.18;1;14.11.2018;21:58;111170,00;111190,00;111140,00;111180,00;304;;;
SPFB.RTS-12.18;1;14.11.2018;21:59;111180,00;111210,00;111130,00;111150,00;235;;;
SPFB.RTS-12.18;1;14.11.2018;22:00;111130,00;111190,00;111110,00;111160,00;99;;;
SPFB.RTS-12.18;1;14.11.2018;22:01;111150,00;111160,00;111070,00;111080,00;288;;;
SPFB.RTS-12.18;1;14.11.2018;22:02;111070,00;111080,00;110990,00;111010,00;433;;;
SPFB.RTS-12.18;1;14.11.2018;22:03;111020,00;111020,00;110880,00;110920,00;888;;;
SPFB.RTS-12.18;1;14.11.2018;22:04;110910,00;110920,00;110860,00;110900,00;346;;;
SPFB.RTS-12.18;1;14.11.2018;22:05;110890,00;110890,00;110730,00;110760,00;1680;;;
SPFB.RTS-12.18;1;14.11.2018;22:06;110760,00;110780,00;110650,00;110680,00;980;;;
SPFB.RTS-12.18;1;14.11.2018;22:07;110680,00;110790,00;110650,00;110780,00;972;;;
SPFB.RTS-12.18;1;14.11.2018;22:08;110770,00;110830,00;110770,00;110790,00;471;;;
SPFB.RTS-12.18;1;14.11.2018;22:09;110800,00;110810,00;110760,00;110780,00;376;;;
SPFB.RTS-12.18;1;14.11.2018;22:10;110770,00;110830,00;110760,00;110810,00;399;;;
SPFB.RTS-12.18;1;14.11.2018;22:11;110810,00;110850,00;110800,00;110850,00;279;;;
SPFB.RTS-12.18;1;14.11.2018;22:12;110850,00;110950,00;110830,00;110930,00;374;;;
SPFB.RTS-12.18;1;14.11.2018;22:13;110920,00;111040,00;110920,00;111010,00;556;;;
SPFB.RTS-12.18;1;14.11.2018;22:14;110990,00;111000,00;110960,00;110970,00;290;;;
SPFB.RTS-12.18;1;14.11.2018;22:15;110990,00;111140,00;110950,00;111100,00;863;;;
SPFB.RTS-12.18;1;14.11.2018;22:16;111100,00;111300,00;111090,00;111250,00;2030;;;
SPFB.RTS-12.18;1;14.11.2018;22:17;111250,00;111250,00;111160,00;111230,00;753;;;
SPFB.RTS-12.18;1;14.11.2018;22:18;111210,00;111240,00;111150,00;111240,00;284;;;
SPFB.RTS-12.18;1;14.11.2018;22:19;111250,00;111300,00;111180,00;111220,00;550;;;
SPFB.RTS-12.18;1;14.11.2018;22:20;111220,00;111240,00;111150,00;111170,00;287;;;
SPFB.RTS-12.18;1;14.11.2018;22:21;111170,00;111190,00;111130,00;111150,00;262;;;
SPFB.RTS-12.18;1;14.11.2018;22:22;111140,00;111240,00;111140,00;111230,00;342;;;
SPFB.RTS-12.18;1;14.11.2018;22:23;111240,00;111250,00;111170,00;111200,00;300;;;
SPFB.RTS-12.18;1;14.11.2018;22:24;111200,00;111210,00;111110,00;111120,00;355;;;
SPFB.RTS-12.18;1;14.11.2018;22:25;111130,00;111170,00;111100,00;111120,00;407;;;
SPFB.RTS-12.18;1;14.11.2018;22:26;111110,00;111110,00;111030,00;111030,00;551;;;
SPFB.RTS-12.18;1;14.11.2018;22:27;111020,00;111040,00;110860,00;110910,00;1475;;;
SPFB.RTS-12.18;1;14.11.2018;22:28;110910,00;111050,00;110890,00;111040,00;793;;;
SPFB.RTS-12.18;1;14.11.2018;22:29;111050,00;111050,00;110970,00;110970,00;251;;;
SPFB.RTS-12.18;1;14.11.2018;22:30;110960,00;110970,00;110940,00;110940,00;307;;;
SPFB.RTS-12.18;1;14.11.2018;22:31;110940,00;110950,00;110890,00;110940,00;430;;;
SPFB.RTS-12.18;1;14.11.2018;22:32;110940,00;111090,00;110940,00;111060,00;802;;;
SPFB.RTS-12.18;1;14.11.2018;22:33;111070,00;111100,00;111040,00;111090,00;566;;;
SPFB.RTS-12.18;1;14.11.2018;22:34;111080,00;111100,00;111000,00;111020,00;240;;;
SPFB.RTS-12.18;1;14.11.2018;22:35;111030,00;111070,00;111020,00;111040,00;186;;;
SPFB.RTS-12.18;1;14.11.2018;22:36;111040,00;111060,00;110970,00;111000,00;458;;;
SPFB.RTS-12.18;1;14.11.2018;22:37;111020,00;111130,00;110990,00;111110,00;496;;;
SPFB.RTS-12.18;1;14.11.2018;22:38;111120,00;111220,00;111110,00;111190,00;774;;;
SPFB.RTS-12.18;1;14.11.2018;22:39;111180,00;111250,00;111180,00;111180,00;330;;;
